# CSV-File created with merge-csv.com
# -----------------------------------------------------------

5.257574186846923112e+02,5.249771232288895817e+02,5.171741686708603538e+02,5.041692444074781747e+02,4.824943706351739934e+02,5.240176005778698709e+02,5.232373051220671414e+02,5.154343505640379135e+02,5.024294263006555639e+02,4.807545525283514962e+02,5.222777824710475443e+02,5.214974870152447011e+02,5.136945324572154732e+02,5.006896081938329530e+02,4.790147344215291696e+02,5.212338916069541028e+02,5.204535961511512596e+02,5.126506415931220317e+02,4.996457173297395116e+02,4.779708435574353871e+02,5.205379643642252177e+02,5.197576689084222608e+02,5.119547143503929760e+02,4.989497900870105696e+02,4.772749163147064451e+02
5.263931516422345567e+02,5.255322921317167584e+02,5.169236970265386617e+02,5.025760385179082732e+02,4.786632743368576826e+02,5.244954399197473549e+02,5.236345804092297840e+02,5.150259853040516873e+02,5.006783267954213557e+02,4.767655626143704808e+02,5.225977281972603805e+02,5.217368686867426959e+02,5.131282735815645992e+02,4.987806150729342107e+02,4.748678508918839611e+02,5.214591011637683096e+02,5.205982416532505113e+02,5.119896465480724146e+02,4.976419880394421398e+02,4.737292238583909807e+02,5.207000164747735198e+02,5.198391569642557215e+02,5.112305618590776817e+02,4.968829033504473500e+02,4.729701391693968162e+02
5.271716033591148971e+02,5.262524159425900052e+02,5.170605417773426780e+02,5.017407515019301059e+02,4.762077677095763875e+02,5.250809178134161357e+02,5.241617303968916985e+02,5.149698562316442576e+02,4.996500659562316855e+02,4.741170821638775124e+02,5.229902322677177153e+02,5.220710448511931645e+02,5.128791706859458372e+02,4.975593804105334357e+02,4.720263966181786373e+02,5.217358209402988223e+02,5.208166335237741578e+02,5.116247593585267737e+02,4.963049690831140879e+02,4.707719852907599716e+02,5.208995467220194087e+02,5.199803593054947441e+02,5.107884851402475874e+02,4.954686948648345606e+02,4.699357110724803874e+02
5.276230901500442769e+02,5.266784434474001273e+02,5.172319764209607911e+02,5.014878647102281093e+02,4.752476785256743028e+02,5.254220847450692418e+02,5.244774380424255469e+02,5.150309710159860970e+02,4.992868593052534720e+02,4.730466731206991540e+02,5.232210793400945477e+02,5.222764326374507391e+02,5.128299656110112892e+02,4.970858539002788348e+02,4.708456677157244030e+02,5.219004760971097312e+02,5.209558293944659226e+02,5.115093623680264727e+02,4.957652506572940183e+02,4.695250644727398139e+02,5.210200739351198536e+02,5.200754272324759313e+02,5.106289602060369361e+02,4.948848484953039133e+02,4.686446623107493110e+02
5.276137965333313105e+02,5.266381098476022089e+02,5.168812429903125576e+02,5.006197982281630630e+02,4.735173902912470680e+02,5.254174990609106999e+02,5.244418123751820531e+02,5.146849455178924018e+02,4.984235007557429071e+02,4.713210928188271964e+02,5.232212015884906577e+02,5.222455149027617836e+02,5.124886480454723596e+02,4.962272032833226376e+02,4.691247953464069269e+02,5.219034231050386552e+02,5.209277364193097810e+02,5.111708695620203571e+02,4.949094247998705782e+02,4.678070168629552654e+02,5.210249041160706156e+02,5.200492174303416277e+02,5.102923505730524312e+02,4.940309058109025386e+02,4.669284978739867711e+02
5.292067762566712190e+02,5.282851396851759773e+02,5.190687739702268573e+02,5.037081644453111267e+02,4.781071485704516704e+02,5.266169780373608091e+02,5.256953414658657948e+02,5.164789757509163337e+02,5.011183662260004894e+02,4.755173503511408626e+02,5.240271798180500582e+02,5.231055432465553849e+02,5.138891775316059238e+02,4.985285680066902501e+02,4.729275521318307369e+02,5.224733008864639032e+02,5.215516643149690026e+02,5.123352986000196552e+02,4.969746890751037540e+02,4.713736732002442977e+02,5.214373815987397620e+02,5.205157450272447477e+02,5.112993793122957413e+02,4.959387697873797265e+02,4.703377539125197586e+02
5.291073222684537996e+02,5.282683644516516779e+02,5.198787862836325075e+02,5.058961560036008791e+02,4.825917722035472934e+02,5.265479181186917685e+02,5.257089603018897606e+02,5.173193821338707039e+02,5.033367518538387344e+02,4.800323680537853193e+02,5.239885139689297375e+02,5.231495561521279569e+02,5.147599779841089003e+02,5.007773477040768171e+02,4.774729639040236293e+02,5.224528714790726553e+02,5.216139136622707611e+02,5.132243354942518181e+02,4.992417052142197349e+02,4.759373214141664334e+02,5.214291098191679339e+02,5.205901520023660396e+02,5.122005738343469829e+02,4.982179435543150134e+02,4.749135597542612572e+02
5.279209753740229871e+02,5.271338887821518711e+02,5.192630228634438936e+02,5.061449129989302946e+02,4.842813965580738227e+02,5.256628269379298217e+02,5.248757403460591604e+02,5.170048744273509556e+02,5.038867645628374135e+02,4.820232481219811120e+02,5.234046785018369974e+02,5.226175919099663361e+02,5.147467259912582449e+02,5.016286161267443049e+02,4.797650996858883445e+02,5.220497894401813710e+02,5.212627028483105960e+02,5.133918369296025048e+02,5.002737270650885648e+02,4.784102106242325476e+02,5.211465300657442867e+02,5.203594434738733980e+02,5.124885775551653069e+02,4.993704676906515942e+02,4.775069512497956907e+02
5.271527833179289928e+02,5.263974383990788510e+02,5.188439892105781155e+02,5.062549072297435941e+02,4.852731039283523842e+02,5.250907861735425968e+02,5.243354412546926824e+02,5.167819920661919468e+02,5.041929100853574823e+02,4.832111067839662724e+02,5.230287890291564281e+02,5.222734441103065137e+02,5.147199949218057782e+02,5.021309129409710863e+02,4.811491096395799900e+02,5.217915907425248179e+02,5.210362458236747898e+02,5.134827966351740542e+02,5.008937146543393624e+02,4.799119113529483229e+02,5.209667918847703731e+02,5.202114469659203451e+02,5.126579977774196095e+02,5.000689157965849176e+02,4.790871124951935940e+02
5.277426961168775961e+02,5.269318040753796595e+02,5.188228836604013168e+02,5.053080163021041926e+02,4.827832373716085499e+02,5.255348913945614413e+02,5.247239993530637321e+02,5.166150789380853894e+02,5.031002115797880947e+02,4.805754326492927362e+02,5.233270866722455139e+02,5.225161946307478047e+02,5.144072742157694620e+02,5.008924068574721105e+02,4.783676279269769225e+02,5.220024038388559120e+02,5.211915117973582028e+02,5.130825913823798601e+02,4.995677240240827359e+02,4.770429450935872069e+02,5.211192819499295865e+02,5.203083899084317636e+02,5.121994694934535346e+02,4.986846021351562399e+02,4.761598232046605403e+02
