5.211519905294665023e+02,5.199980135770578045e+02,5.084582440529704286e+02,4.892252948461579081e+02,4.571703795014709613e+02,5.184538689204731554e+02,5.172998919680643439e+02,5.057601224439769680e+02,4.865271732371645612e+02,4.544722578924775576e+02,5.157557473114794675e+02,5.146017703590708834e+02,5.030620008349835075e+02,4.838290516281711575e+02,4.517741362834838128e+02,5.141368743460834594e+02,5.129828973936746479e+02,5.014431278695873857e+02,4.822101786627750926e+02,4.501552633180879184e+02,5.130576257024860070e+02,5.119036487500773092e+02,5.003638792259901038e+02,4.811309300191775833e+02,4.490760146744908639e+02
5.215467713658256343e+02,5.203784353281848780e+02,5.086950749517776558e+02,4.892228076577654861e+02,4.567690288344119267e+02,5.187470168770481678e+02,5.175786808394074114e+02,5.058953204630001323e+02,4.864230531689879058e+02,4.539692743456346307e+02,5.159472623882705875e+02,5.147789263506300586e+02,5.030955659742226658e+02,4.836232986802104961e+02,4.511695198568571641e+02,5.142674096950040621e+02,5.130990736573634194e+02,5.014157132809563109e+02,4.819434459869438570e+02,4.494896671635909797e+02,5.131475078994931209e+02,5.119791718618524214e+02,5.002958114854453129e+02,4.808235441914331432e+02,4.483697653680799249e+02
5.229291961676917708e+02,5.217053397504529357e+02,5.094667755780655511e+02,4.890691686240861031e+02,4.550731570341204133e+02,5.197797684452368685e+02,5.185559120279980334e+02,5.063173478556106488e+02,4.859197409016313145e+02,4.519237293116655110e+02,5.166303407227819662e+02,5.154064843055433585e+02,5.031679201331558602e+02,4.827703131791762985e+02,4.487743015892113476e+02,5.147406840893090703e+02,5.135168276720703489e+02,5.012782634996830780e+02,4.808806565457036299e+02,4.468846449557373717e+02,5.134809130003271775e+02,5.122570565830883424e+02,5.000184924107010715e+02,4.796208854567217941e+02,4.456248738667560474e+02
5.236281022583098093e+02,5.224063734527956058e+02,5.101890853976530025e+02,4.898269386390819022e+02,4.558900273747966025e+02,5.203015012233602192e+02,5.190797724178460157e+02,5.068624843627034693e+02,4.865003376041322554e+02,4.525634263398470694e+02,5.169749001884106292e+02,5.157531713828964257e+02,5.035358833277539361e+02,4.831737365691827222e+02,4.492368253048980478e+02,5.149789395674407615e+02,5.137572107619267854e+02,5.015399227067842389e+02,4.811777759482131387e+02,4.472408646839283506e+02,5.136482991534611529e+02,5.124265703479469494e+02,5.002092822928042892e+02,4.798471355342334164e+02,4.459102242699482872e+02
5.245611465084575684e+02,5.233233832549050248e+02,5.109457507193812944e+02,4.903163631601747170e+02,4.559340505614975427e+02,5.209983540546645600e+02,5.197605908011121301e+02,5.073829582655885133e+02,4.867535707063819359e+02,4.523712581077048185e+02,5.174355616008716652e+02,5.161977983473194627e+02,5.038201658117957322e+02,4.831907782525892117e+02,4.488084656539122648e+02,5.152978861285959056e+02,5.140601228750437031e+02,5.016824903395202000e+02,4.810531027803135089e+02,4.466707901816362210e+02,5.138727691470788841e+02,5.126350058935265679e+02,5.002573733580030648e+02,4.796279857987965443e+02,4.452456732001190289e+02
5.245866241740877740e+02,5.233410022675990376e+02,5.108847832027121854e+02,4.901244180945673747e+02,4.555238095809926904e+02,5.210148101039073936e+02,5.197691881974185435e+02,5.073129691325318049e+02,4.865526040243869943e+02,4.519519955108122531e+02,5.174429960337267858e+02,5.161973741272382767e+02,5.037411550623514813e+02,4.829807899542066139e+02,4.483801814406315316e+02,5.152999075916186484e+02,5.140542856851300257e+02,5.015980666202434577e+02,4.808377015120985902e+02,4.462370929985240764e+02,5.138711819635465190e+02,5.126255600570578963e+02,5.001693409921712714e+02,4.794089758840260629e+02,4.448083673704516059e+02
5.236184401242948070e+02,5.224057714880402727e+02,5.102790851254950439e+02,4.900679411879195300e+02,4.563827012919601316e+02,5.202871661842386857e+02,5.190744975479841514e+02,5.069478111854390363e+02,4.867366672478634655e+02,4.530514273519041808e+02,5.169558922441824507e+02,5.157432236079281438e+02,5.036165372453829150e+02,4.834053933078072305e+02,4.497201534118480026e+02,5.149571278801488461e+02,5.137444592438944255e+02,5.016177728813494809e+02,4.814066289437735122e+02,4.477213890478151939e+02,5.136246183041264430e+02,5.124119496678720225e+02,5.002852633053270779e+02,4.800741193677511092e+02,4.463888794717918245e+02
5.229810006955632389e+02,5.217861040571146987e+02,5.098371376726281028e+02,4.899221936984836816e+02,4.567306204082429986e+02,5.198071413130643350e+02,5.186122446746156811e+02,5.066632782901291989e+02,4.867483343159848346e+02,4.535567610257441515e+02,5.166332819305653175e+02,5.154383852921167772e+02,5.034894189076301814e+02,4.835744749334857602e+02,4.503829016432458161e+02,5.147289663010659524e+02,5.135340696626174122e+02,5.015851032781310437e+02,4.816701593039864520e+02,4.484785860137457689e+02,5.134594225480665273e+02,5.122645259096178734e+02,5.003155595251315049e+02,4.804006155509871405e+02,4.472090422607471965e+02
5.204353543767971360e+02,5.193667059274509938e+02,5.086802214339893453e+02,4.908694139448862757e+02,4.611847347963815196e+02,5.178989364369386976e+02,5.168302879875926692e+02,5.061438034941310775e+02,4.883329960050278373e+02,4.586483168565226833e+02,5.153625184970803730e+02,5.142938700477344582e+02,5.036073855542727529e+02,4.857965780651696832e+02,4.561118989166652682e+02,5.138406677331654464e+02,5.127720192838193043e+02,5.020855347903578263e+02,4.842747273012545293e+02,4.545900481527493184e+02,5.128261005572221620e+02,5.117574521078759631e+02,5.010709676144145419e+02,4.832601601253115859e+02,4.535754809768062614e+02
5.185937744335087700e+02,5.176522506232805654e+02,5.082370125209999969e+02,4.925449490171989169e+02,4.663915098441967189e+02,5.165187135775249772e+02,5.155771897672971136e+02,5.061619516650165451e+02,4.904698881612153514e+02,4.643164489882139492e+02,5.144436527215417527e+02,5.135021289113136618e+02,5.040868908090332070e+02,4.883948273052317859e+02,4.622413881322305542e+02,5.131986162079515452e+02,5.122570923977235680e+02,5.028418542954432269e+02,4.871497907916420900e+02,4.609963516186398920e+02,5.123685918655583009e+02,5.114270680553302100e+02,5.020118299530500394e+02,4.863197664492487320e+02,4.601663272762469319e+02
